Gene_Name,Post_1,Post_10,Post_11,Post_12,Post_13,Post_14,Post_15,Post_16,Post_17,Post_18,Post_19,Post_2,Post_20,Post_21,Post_22,Post_23,Post_24,Post_25,Post_26,Post_28,Post_29,Post_3,Post_30,Post_5,Post_6,Post_7,Post_8,Pre_1,Pre_10,Pre_11,Pre_12,Pre_13,Pre_14,Pre_15,Pre_16,Pre_17,Pre_18,Pre_19,Pre_2,Pre_20,Pre_21,Pre_22,Pre_23,Pre_24,Pre_25,Pre_26,Pre_28,Pre_29,Pre_3,Pre_30,Pre_5,Pre_6,Pre_7,Pre_8
ARG1,31368.46745,16225.7174,7051.071223,8883.397582,17250.08497,19177.34448,8944.736102,9569.645,23298.12156,14652.68509,6596.870616,16226.68733,3779.263268,23213.92574,13140.89621,10677.40571,34975.37298,14384.3243,19915.57738,28400.51587,18643.22703,14598.51405,8346.025451,24621.7271,12115.05407,26324.34961,19161.55773,24014.45225,21236.68921,3886.944109,4479.184249,23336.61114,12590.7423,9335.97616,14371.22338,23022.91003,14501.8627,13388.26758,19088.58981,3809.790583,5232.592555,7310.569119,9521.047034,29667.73008,21823.89225,13676.62555,12819.12699,17126.91012,13398.76986,7224.058828,23849.64425,10371.3856,13299.23718,8585.673321
ARHGAP1,3805.863389,4386.163552,2425.854866,1460.867644,4998.349951,6314.481859,4541.286456,2623.178559,4885.126073,3812.905779,4482.864432,1083.602195,2815.608943,3306.230067,3008.204843,3221.733387,7277.163492,2527.948462,2494.018967,10660.66638,5340.652761,3616.026634,3464.15438,4331.756341,5447.698481,1657.190115,4448.285379,2419.880453,7844.836301,3037.555788,1531.757005,5819.895636,5302.910262,7690.087114,10045.47676,6063.571948,3803.865699,4126.299921,4530.204678,4339.111924,3726.394737,7938.511713,5875.256704,5079.753882,3596.252239,6672.378155,2692.94348,1124.181169,6280.980864,3926.051158,8431.84138,8724.165778,765.8046426,2120.249161
ARHGAP17,798.23699,2387.971722,1087.415614,1145.495476,2595.452832,2105.351929,1861.258304,1449.703023,1860.264683,6209.853641,2145.329377,350.7287685,1834.564145,2596.266666,924.1879107,1215.683861,627.7890647,1556.767987,1207.559003,1763.666562,1494.079923,2055.600705,3014.509229,956.5893095,2847.322508,569.6936294,1841.530844,1551.27498,3169.621652,1666.399452,1198.314606,885.08973,2863.815995,4575.149293,2337.204163,2883.180171,1131.306064,805.5547312,1569.758069,2494.812613,3486.386528,4495.336723,4260.806244,445.0933467,1456.909714,4657.124755,790.6545464,2830.6416,2607.278317,2273.422282,2648.699428,4669.378784,433.4065938,669.9125859
ARHGAP18,18027.09908,32697.14562,12215.25834,10137.8389,24947.88051,11455.77623,30439.02065,15792.70713,26486.65372,14453.00371,20609.35306,1349.120354,19283.27997,28966.13339,14186.81823,17616.42319,1347.523426,10417.75889,20888.13841,11842.64665,17805.24285,24089.08556,29147.8891,2612.942933,24613.00104,15922.00794,10155.1044,25077.14071,27781.12185,13941.36933,9650.748508,7827.06044,19232.16404,40409.61489,31830.61916,35797.34888,21181.71221,5266.02359,7593.539901,31720.56422,43361.70868,28094.35538,27028.81833,923.8948317,10373.37888,33526.10269,9687.378893,15143.03969,29240.65375,30562.29399,5480.59889,36588.04196,13971.40294,8347.62781
ARHGAP25,997.9238813,459.6730239,509.5201291,410.5670965,976.7551215,1492.771128,433.9422521,656.6201055,1085.279739,2061.192388,638.3343533,341.839762,477.4965159,1474.537213,544.3647134,375.2863583,246.5699945,416.4967272,704.4189488,899.7169813,1114.29608,610.4067537,447.7732118,1479.397552,739.3775915,349.8468324,438.3901814,650.5910279,895.7950712,580.7743975,246.0574051,399.341157,770.0940854,894.6541427,917.5893434,1005.195052,508.9333512,699.638333,1414.259899,728.1286137,531.5070631,1902.143486,956.141862,914.5694961,1079.678824,1926.753868,525.7450207,760.4683212,957.5635023,662.0962413,1390.43309,1121.623563,412.3215584,663.2003233
ARHGAP9,2129.803193,612.1447527,315.6045569,604.2501077,642.661242,899.4070476,360.4682212,1360.449314,4107.004182,14082.72635,669.5135318,463.3963253,1318.68117,5546.645339,1180.801046,360.638024,795.2728366,172.2971007,490.6102432,1757.641909,1351.614663,2318.295723,820.2737279,2180.236232,887.7600789,2262.280676,6040.619429,2802.046768,1174.225563,463.9967304,794.6577205,88.67766577,1525.327985,802.7782995,1296.913187,1248.912404,1395.876675,1664.708581,1108.51976,1167.039733,1090.11865,2121.394761,1810.463382,1119.770059,2020.688674,264.5309217,1272.845928,1263.290447,2283.645174,838.0495049,5817.475758,1986.622863,1907.572502,482.2580873
ARHGDIA,30932.65528,38557.85539,16699.71929,17074.60032,38659.00559,36053.15993,43010.9035,20478.31051,40835.74707,41564.4244,35395.03778,12596.89361,25036.19909,45420.72364,20710.38001,25308.73327,20204.44423,21467.86534,15377.66383,56931.34781,28788.67894,33887.41955,32072.28921,32732.20296,45039.97278,25243.08336,48505.63319,27078.34691,48992.84027,22081.48909,20212.96289,29791.03005,57105.74122,65886.28016,49456.32461,50110.72968,27965.05689,27723.80896,31308.9487,40577.73834,42793.41853,59228.79423,59997.97292,27301.14832,29770.93865,53933.57177,22725.22226,30002.34747,48495.67402,40309.49945,40291.54067,66683.09321,14423.20464,20064.37214
ARHGDIB,179004.5267,154048.8544,109897.8797,127574.798,144107.2139,178402.3615,173581.0637,102625.1039,243290.7692,731523.8794,128582.9319,68539.76349,143691.4423,403858.1183,132333.5176,114690.0343,136289.5934,109659.5353,135988.0661,402080.1385,208391.1048,186311.6101,143010.8449,425953.8724,167234.6475,389494.4072,519218.7483,230672.7315,216053.3367,103287.3398,99787.02808,202824.093,251463.5976,172402.4325,166537.6791,195250.0228,103411.4914,213390.4124,181234.707,162426.7782,112581.6692,222199.2136,246351.3797,238792.5312,253603.63,227751.5127,176864.5801,869238.3132,231376.0139,189271.4395,365925.7323,238530.932,211174.5247,173998.1912
ARHGEF6,3491.510023,908.480462,323.5480727,586.4205367,711.7034144,2027.564992,968.0411987,1729.476273,3598.940989,8456.651239,1126.224383,1108.343233,525.5533091,2997.020318,760.4240902,1256.437018,896.8573807,579.6943076,739.1988022,2609.209009,3685.23101,1304.609095,2284.327969,1078.036514,1759.44835,500.7210596,3824.210977,6101.809119,2581.161331,137.6339039,657.4747934,472.7107924,1445.33673,346.9273234,2083.180013,5085.663897,4402.314235,1106.228349,1132.653308,1378.172024,2406.029625,6366.143034,4897.491175,1261.125016,4834.438825,1244.995465,371.2692174,1607.663098,2849.884301,1730.750075,2509.609099,12944.87063,731.2251594,198.2227257
ARL3,12970.87341,13902.37612,4981.403701,8932.774731,14472.28237,8159.136557,18947.80573,10359.17314,13911.31405,4110.179061,13893.34616,1310.28244,10605.76849,11836.75154,6431.019449,13071.40768,1049.676845,7793.573231,12999.98348,5763.523215,12677.8115,18999.78043,16501.74174,3192.649381,12872.36081,6104.577034,5370.638087,14964.10864,15123.33366,8851.690754,11666.89494,7570.681073,15243.04173,37109.81608,26905.61739,18871.32076,10462.09713,4316.803648,9821.077761,16643.83046,30099.25955,10882.142,15122.05561,1893.41004,9576.538655,20259.75604,4249.254877,5224.473001,18756.9096,20818.01674,8962.060207,22742.9483,7237.641461,3980.8361
ARL6,3655.934836,8039.301668,3037.001525,2885.103815,5068.595406,3537.246401,5567.052173,2420.672823,8257.973346,1595.214914,6052.06636,1212.768359,3275.151324,6030.746634,5885.474496,6159.063309,1220.655583,2002.787123,7304.529255,3323.204139,3664.073765,7271.799308,8576.747028,1135.050235,4553.306426,2053.298452,1835.739311,7399.76202,8801.950169,3134.946118,4764.402827,2138.725306,8368.305783,16799.50563,6977.23035,10062.14105,2668.138399,1735.453119,5550.682661,4761.953227,13687.81574,8276.359586,7819.679186,1249.477034,3670.228464,14491.43383,1846.603999,1517.770954,7205.696608,9617.483624,1869.843749,12208.32083,1657.65238,2553.067979
ARL6IP5,7852.934634,6293.443367,3379.184384,2241.820504,5867.57701,30341.04399,7188.144322,5591.910844,9889.122317,19487.61112,12680.75413,5600.255263,3458.953944,5795.561978,4459.406028,4229.374783,10943.66489,3615.906225,7668.296258,43985.64519,5729.459779,7241.910274,7029.689664,8533.004705,5926.925705,5046.905843,15650.73937,6117.143134,21753.99161,7253.755056,2832.942986,7327.580697,13664.8291,13563.78682,20917.80151,9488.509664,4365.516024,8950.376387,12856.01974,10649.36742,15530.15686,18461.05252,15727.49079,8537.464074,3838.487621,24470.82891,4980.719869,10112.30129,14356.78594,9187.826376,47552.22415,20912.66422,654.3372544,1658.909873
ARL8B,12115.37313,6913.769218,3940.653034,3513.646135,5544.924679,18164.01544,7984.274419,8623.846399,10582.38917,26848.97051,8825.298581,4481.665045,4076.765599,7466.539283,4340.025666,4377.2037,14256.94988,3331.185623,7475.954448,27081.09244,6322.059687,8828.872125,9825.524344,7912.70232,7190.98685,7240.987747,14619.40813,7334.153736,12197.30511,7312.602904,2455.095625,7167.176117,10306.48629,9309.60345,15262.14146,12344.08814,6119.362743,7610.40485,9297.33219,8915.021021,12724.08689,14883.86892,12788.78172,14902.55948,4879.601377,15940.39481,7367.522785,9543.682169,13836.7999,9487.682004,40563.22144,14617.32799,3809.868809,4829.106039
ARMT1,884.6773914,265.2517254,245.4391818,319.2969124,2009.003701,765.2781227,400.3689617,704.8732864,927.0598201,2739.336081,734.4976467,484.4617113,486.4173376,1629.105826,477.3742038,303.0371097,492.3039549,498.0736174,360.1990628,171.7788741,1401.732106,316.7698501,406.3581661,485.2127134,525.0748766,524.2829628,455.3665076,663.1853356,1376.438297,155.4993159,416.3932179,374.4804945,807.9071148,441.1048178,1571.499908,758.2135605,598.6071558,666.5409849,1099.410708,852.0449449,864.1562986,2699.700986,412.2556306,583.4571028,777.6255745,2077.068086,240.0735906,570.2659708,633.2116674,257.5060843,618.7065579,430.4090345,355.0453005,446.4326903
ARPC1A,10120.71288,9390.323353,3067.510982,2655.698721,7364.640478,8537.020965,4634.546938,1354.134965,10387.2172,2890.914562,5423.218793,2680.050107,2175.411044,4402.422826,5279.705091,5217.940687,14656.26846,4784.334377,5675.331687,22221.02583,4870.663811,2642.104799,7584.216401,2577.872942,6963.841158,1950.995365,3797.098421,5212.431265,8161.495014,2678.18581,1315.111148,5663.68201,5227.037351,8731.904935,12335.43186,7991.113201,6169.74906,2778.247293,4814.743397,5065.315481,11768.71157,8406.064376,7666.95809,10846.33396,3270.17315,8523.983706,2158.730264,1732.161162,6424.853388,8525.818248,13279.35321,8218.8742,1907.821946,2254.135498
ARPC1B,30096.72976,31465.21275,19055.24512,8760.908573,31319.71473,33741.70974,27297.74332,6424.990918,36987.87812,70230.26213,19237.20337,8203.979555,10893.4932,40174.34384,17979.14526,18884.09134,25229.68177,18017.28361,28016.31642,48606.3351,25900.7994,15080.18018,35201.51719,35860.52797,31382.24693,38249.92779,64396.51397,31346.53619,42568.7364,12531.64086,6912.329913,21410.82189,43478.15367,43381.49608,29210.92316,38045.34049,21209.64107,20453.61266,38729.07574,20636.32852,30093.81635,56687.39207,55048.21869,38592.05477,33847.0501,49414.36967,16674.14217,54693.08088,30566.23386,34617.30846,45805.17297,55521.17357,22568.32694,23122.3936
ARPC2,44231.24108,69138.10314,32055.2727,22350.66459,51158.97695,76414.76045,40002.49801,20822.83639,64359.86319,55266.32969,40015.64153,17838.56922,21181.10215,67545.81516,40242.65303,33638.20208,48455.67606,33941.02692,44197.72385,91162.9708,61140.87745,33439.1185,52227.04893,54077.3028,53538.9055,51610.17322,103657.1665,56148.94312,79281.39333,38351.03562,20942.57016,48805.44577,78100.8099,75242.21525,63249.83853,57715.87138,40504.37749,38201.65477,52853.63537,42688.60042,45872.72929,92270.19542,95452.21812,53413.21125,52684.07127,84266.48352,35600.71936,45965.93342,58458.16414,59555.43035,90840.0057,84742.19607,34504.67378,33596.64743
ARPC3,12539.18675,21834.9766,6475.178915,42051.97759,21060.52077,18539.69784,56061.12972,72862.45692,25522.85019,178541.3379,66181.6283,6216.472299,57628.71112,39742.20689,21123.10901,9908.563097,25761.00337,11447.80826,18556.98315,27906.67815,83762.97513,69933.86181,31617.51527,109122.624,17675.43572,31529.28804,44528.10462,44099.22592,24185.25135,37856.36303,41462.03226,40235.57628,18476.10465,27318.2925,86548.92988,19917.73047,63545.77844,71198.0341,24700.92001,95604.72594,20156.50411,36214.0563,38079.6665,23678.80613,17864.12725,30097.61655,16781.86495,165208.0759,89627.93847,38026.49414,129968.5409,26076.85482,16613.16219,12324.30437
ARPC4,53010.17545,49674.91969,32673.8789,30343.33412,71260.49751,64191.48988,72384.79658,55455.29797,59893.03825,156696.2332,68236.84189,21942.50423,44733.22716,67456.41098,45079.60617,38120.93273,43889.69933,30469.83665,41926.08068,96211.29983,78695.7652,68144.53132,80495.48526,81164.44172,48590.91188,64904.16943,76096.76689,83617.0003,64400.11885,51620.66584,33706.77645,67695.01049,60247.05716,65993.09349,110356.4446,50983.9889,77089.07933,57363.65915,104973.6859,63191.54483,61316.93299,77489.47028,75368.05149,41932.16577,48243.00806,109063.3179,38615.11641,81848.55147,84145.32124,78000.60205,102976.262,85757.98667,32549.30114,54170.85335
ARPC5,40557.55602,36593.4688,14757.9494,30477.75621,46543.17615,37296.86133,48861.17675,35047.75769,38813.72431,225421.3373,39106.43857,10583.05759,38295.7435,64946.9342,24703.0322,25191.44061,25875.16123,21607.88384,32050.76239,35284.11104,63319.36266,49752.01942,44045.27932,78349.45166,31426.55356,52601.22991,82990.55407,52395.35117,48766.26732,35680.41145,31546.43884,42205.70655,46091.46972,49386.0322,52390.73937,34332.8805,43647.7399,45166.30698,61484.97585,52831.97722,40059.58819,60666.47101,69429.03026,39580.06112,41100.22547,37896.19096,31395.53155,139331.3466,55294.24638,54282.62498,90726.12368,50118.89622,32771.93104,23345.46016
ARPC5L,1718.271746,3220.068364,818.8233895,4671.563269,5318.049524,1591.570297,4558.854637,4025.313271,2570.693502,10369.57275,4235.340473,630.3636873,4333.165465,4233.624607,3248.316136,1904.24989,1531.03497,1916.116315,2021.688224,3026.598918,7816.082352,4873.760209,5511.893342,3024.759671,1924.766025,2537.203865,2676.094172,4552.414115,3078.762515,5881.20598,6712.35361,3087.480972,1816.420087,2678.133521,7355.264005,3260.937746,6351.881174,2371.623523,5113.503112,6939.616874,5705.594394,3710.823996,4629.027564,1431.638734,2441.313676,3931.814164,1504.12147,5410.090163,7504.228607,6879.58362,5495.800114,2191.30104,2538.263038,1094.281805
ARRB1,1574.300503,2042.36528,756.5835135,652.3631111,1723.854459,2271.819304,1824.563533,3477.018983,1747.047513,4136.772052,1247.696524,619.2917403,1342.010374,2594.441072,2458.386629,1444.350813,745.3302692,1384.562199,1119.185783,2186.671539,1740.182811,962.0358333,3577.175835,965.4203955,2614.566651,832.2704471,1670.566743,2256.103086,2394.068776,834.2450907,879.6410681,1031.098987,5379.504981,3104.330443,3212.775751,3887.878554,2016.741756,1522.611206,2420.384261,3019.550174,4898.322837,5470.068089,7899.91559,1206.700969,1799.742377,4197.127767,1172.059515,1168.90689,2987.470771,1801.116286,2895.578455,6660.634689,977.1238212,2149.357269
ARRB2,3222.590351,1923.106053,1110.552687,894.2781392,2534.223024,1548.86763,1207.483463,2011.70333,5128.824358,48624.71709,2436.565119,2160.265771,1688.49676,3990.669418,3325.043792,758.2470372,3391.049263,1137.978937,2384.793913,2328.761494,1638.448556,3700.814228,2386.459425,4852.019823,3376.183811,2679.6965,3687.546363,4335.231903,3297.338654,1198.098697,1385.050933,1519.157067,2782.434213,1875.26128,4434.166382,3197.637628,1502.931742,4080.823664,5399.190572,3442.476554,2738.179672,2622.742978,2642.142783,2299.332873,3757.691354,1639.058103,1532.692894,5339.850919,3389.308096,3030.308021,4486.284228,3038.232471,2421.947289,901.0256593
ARRDC1,8018.200724,24242.86106,14059.40686,9846.034729,28662.65143,9952.830496,17180.79856,6264.913455,22041.22189,6673.113538,11758.94105,2140.225739,8158.25408,14037.72603,16917.58954,11515.35653,1769.707779,8264.509946,15735.80221,11418.91421,16420.48476,10756.12174,27574.59182,3701.75552,18128.12033,10938.59277,11276.79018,10652.70181,16354.2728,8891.708984,4068.543791,7331.293685,17761.24961,18463.95247,8458.728482,11909.12679,15144.54031,4239.245355,8745.539062,11760.05905,28370.13306,15467.32002,14453.79175,3528.92335,9486.750346,21177.81678,8050.325323,11469.23354,10711.43995,31273.50834,4527.371575,15512.346,8754.992998,13971.53407
ARSA,7129.796964,6026.499189,4865.128161,8040.805324,3483.876563,6297.788068,9854.987121,5441.5372,3862.97064,2420.362583,7631.098432,4489.655251,9523.834819,2564.043615,8757.491694,5797.503288,3765.634602,4802.547296,4499.247751,3718.863678,6329.419133,6155.202416,4524.951967,4460.800744,9138.270789,1115.719622,3959.712219,4629.671116,7246.375606,5892.77099,9519.11882,5655.190184,10211.22587,14554.94681,10910.27327,4251.784525,5379.117993,6189.755961,3132.695654,10663.84137,7732.687028,8613.841117,8712.557727,5416.478137,6459.95662,7041.081831,3860.577853,1212.771411,6117.848617,6062.227995,5513.491516,7090.730929,813.1776556,6399.251315
ASAH1,56871.58623,132445.9982,42437.16791,68311.08343,159828.0913,361123.0906,178962.6012,64611.57631,74924.88477,66927.15848,108080.9223,60362.03423,111168.8299,107064.5652,84419.82595,102814.1084,27683.77227,49588.34323,76142.82487,237102.4573,124913.4126,101019.1498,130805.1076,33631.20774,126105.1167,54278.82307,82735.81954,56159.71644,229832.5205,87357.76484,75167.87909,90246.09602,237157.0725,201640.9769,175286.8408,106687.5262,104061.8082,53422.27972,128480.1043,152465.7186,360659.8128,235981.7423,248269.0752,30853.80746,68688.88396,390488.3456,66815.64709,160163.7279,177006.4953,224411.2123,265915.0306,202162.6302,35994.39128,90659.18914
ASL,3631.428016,5062.415254,2152.973579,2929.70512,4679.529095,2834.279241,5312.127306,3496.093122,5990.449709,10348.6272,6317.630798,957.9620134,5730.289941,5704.288099,2353.753022,4486.170962,2047.700099,3638.115724,2646.987666,5577.535089,3426.998234,3387.297134,3511.563411,2611.376837,5398.163154,1979.752495,5855.59931,5411.681836,6918.448331,3283.797715,2494.466306,4137.889158,4487.682885,8168.162165,9267.188583,6899.943597,4411.730603,1986.792482,3986.374298,6795.415134,4719.383034,7297.336514,5877.46718,2187.801494,2629.37734,7218.338538,1844.400928,5555.206489,8347.606995,5288.427447,2711.196527,5277.447396,1566.153826,1757.591563
ASS1,9269.550435,14242.77997,7697.741551,9252.351855,29536.79018,10390.25852,25409.51286,15299.56801,21245.40995,11811.80174,25125.05265,3859.581647,22509.24619,12997.70934,9668.337185,23550.28794,4175.481154,23347.76689,8969.572061,8413.607227,22498.14655,19501.02511,14609.8278,5849.756694,23341.65223,4598.736254,16710.61949,10180.27699,26702.12672,24345.55786,19009.68143,15874.65765,18813.8905,43806.99245,67450.95491,33787.84129,18304.17412,12314.85889,6257.299761,23317.13034,15031.06589,15061.22899,31622.85221,5524.944517,7477.264358,26664.66044,6935.928485,3635.634559,35200.1399,27818.07849,8604.985427,24494.77574,3887.146857,9474.122205
ATG3,1300.438362,1369.422456,443.9684785,1906.024302,1904.896354,3440.685678,3896.634614,3067.31887,3187.921335,21809.91348,3449.789158,543.9870828,3415.103839,4071.652252,1544.122311,1897.520624,547.7075852,1049.076161,1359.999384,4727.316413,4451.626802,6091.252661,2421.672144,3031.432523,3457.996474,424.6540709,5561.336919,2720.313207,3362.538462,1593.164692,923.7754838,2148.616476,3399.093797,5611.707626,6454.68622,5362.394205,2454.104727,2062.42338,3123.604772,7565.67997,3986.137534,8050.942479,5808.169007,1657.589788,1988.904447,4606.504378,1287.02808,1708.599424,6143.979042,3222.43026,10070.21489,9251.439156,525.2650836,2340.037228
ATIC,5871.324605,8639.196579,3329.313356,4028.30605,9576.349456,7382.963478,10833.20641,5199.233709,7330.274938,7764.875271,10875.00102,2506.18907,9684.676479,4730.42669,4475.631018,8307.420835,3383.893284,6229.360409,3967.04128,9006.217424,9001.500282,7517.374437,6984.211466,5049.762393,10378.32905,1108.812131,7044.519539,4408.779567,11531.97217,7099.283585,9722.473983,9429.469997,13984.76951,17054.85567,18360.87056,12841.76825,4904.309277,5496.734185,6175.82286,15004.73398,9728.735531,16973.44877,16789.077,4392.71797,5582.135255,16604.36495,3702.817656,2306.703659,13254.76761,7954.81799,9772.360138,17604.74551,1197.120354,5118.410131
ATL3,2194.990784,1000.36598,586.3015531,366.6190012,839.3204553,5758.955631,1500.14536,453.0221623,2036.338764,3690.055396,2142.128062,744.0420026,788.1533201,851.7774099,1197.513908,693.8650712,3721.220857,688.7711751,747.2900242,9308.963245,1271.439799,1393.56081,835.7043845,778.7649178,1261.253337,709.3196316,3647.882868,867.3705213,3436.151917,1101.0439,518.0836062,1641.570864,2697.440812,2481.409384,3101.96646,2011.591733,592.2130231,853.3361638,1859.404522,1011.679653,3028.726473,4485.162565,4321.808494,1104.707334,796.8399028,3327.555485,848.6123326,1684.150732,3059.85306,1967.381348,9821.807283,4292.005371,203.7312646,349.8420357
ATOX1,3564.722542,3978.394117,666.7458944,3708.498113,2948.302155,3128.067963,10544.14189,12329.49382,5341.739718,9815.891832,10267.376,1177.174328,8707.755444,6662.891007,3018.310594,3410.172936,404.1228557,2920.831878,161.2491541,2765.869127,9430.356392,11442.50863,2552.298739,6405.604088,4334.622295,1129.505913,4007.774264,2988.841939,3328.531534,5166.883317,6453.902664,6069.414843,5007.62812,7595.5321,16363.98152,6680.270852,6912.601109,4756.657084,4411.72163,16069.61398,4824.159706,9567.021201,8201.159826,3498.7311,2358.418799,6690.022031,3800.411568,1438.243937,18902.77547,6867.673748,10254.4822,6401.634091,1369.714096,2766.602669
ATP12A,5139.921463,8235.12907,1248.112035,1695.118955,9560.225636,1750.718003,7350.497755,2637.536444,7957.438259,3505.850326,8258.445485,1121.404046,2853.408035,9723.458266,4173.288396,9593.780683,1507.694587,16587.38949,3195.784671,7086.350864,6645.337461,2420.672284,9576.616885,1480.383821,13519.9613,14012.14365,3752.923353,6242.625151,9916.176232,1690.540093,1113.620379,3841.279787,2940.139964,7142.702114,9467.019474,7726.471353,5557.412708,1974.994824,1917.15871,3108.79209,8144.49357,4176.330782,10198.10856,776.3306716,9369.683267,4055.720598,2737.920216,6936.369573,2383.178624,8671.615792,2865.674742,5959.692226,6839.959338,2817.314331
